song_name,song_url,song_chords
Drake White I Need Real Big Fire Acoustic Drakewh,https://chordify.net/chords/drake-white-i-need-real-big-fire-acoustic-drakewhitevevo,"{'0': ('N', '4'), '1': ('N', '4'), '2': ('N', '4'), '3': ('N', '4'), '4': ('N', '4'), '5': ('N', '4'), '6': ('N', '4'), '7': ('N', '4'), '8': ('N', '4'), '9': ('N', '4'), '10': ('G:maj', '4'), '11': ('G:maj', '4'), '12': ('C:maj', '4'), '13': ('C:maj', '4'), '14': ('E:min', '4'), '15': ('E:min', '4'), '16': ('C:maj', '4'), '17': ('C:maj', '4'), '18': ('G:maj', '4'), '19': ('G:maj', '4'), '20': ('C:maj', '4'), '21': ('C:maj', '4'), '22': ('E:min', '4'), '23': ('E:min', '4'), '24': ('C:maj', '4'), '25': ('C:maj', '4'), '26': ('E:min', '4'), '27': ('E:min', '4'), '28': ('D:maj', '4'), '29': ('D:maj', '4'), '30': ('C:maj', '4'), '31': ('C:maj', '4'), '32': ('C:maj', '4'), '33': ('C:maj', '4'), '34': ('E:min', '4'), '35': ('E:min', '4'), '36': ('D:maj', '4'), '37': ('D:maj', '4'), '38': ('C:maj', '4'), '39': ('C:maj', '4'), '40': ('C:maj', '4'), '41': ('C:maj', '4'), '42': ('G:maj', '4'), '43': ('G:maj', '4'), '44': ('C:maj', '4'), '45': ('C:maj', '4'), '46': ('E:min', '4'), '47': ('E:min', '4'), '48': ('D:maj', '4'), '49': ('D:maj', '4'), '50': ('G:maj', '4'), '51': ('G:maj', '4'), '52': ('C:maj', '4'), '53': ('C:maj', '4'), '54': ('E:min', '4'), '55': ('E:min', '4'), '56': ('D:maj', '4'), '57': ('D:maj', '4'), '58': ('E:min', '4'), '59': ('E:min', '4'), '60': ('D:maj', '4'), '61': ('D:maj', '4'), '62': ('G:maj', '4'), '63': ('G:maj', '4'), '64': ('C:maj', '4'), '65': ('C:maj', '4'), '66': ('C:maj', '4'), '67': ('C:maj', '4'), '68': ('C:maj', '4'), '69': ('G:maj', '4'), '70': ('G:maj', '4'), '71': ('G:maj', '4'), '72': ('F:maj', '4'), '73': ('F:maj', '4'), '74': ('C:maj', '4'), '75': ('C:maj', '4'), '76': ('C:maj', '4'), '77': ('C:maj', '4'), '78': ('G:maj', '4'), '79': ('G:maj', '4'), '80': ('F:maj', '4'), '81': ('F:maj', '4'), '82': ('C:maj', '4'), '83': ('C:maj', '4'), '84': ('C:maj', '4'), '85': ('C:maj', '4'), '86': ('C:maj', '4'), '87': ('C:maj', '4'), '88': ('C:maj', '4'), '89': ('C:maj', '4'), '90': ('G:maj', '4'), '91': ('G:maj', '4'), '92': ('C:maj', '4'), '93': ('C:maj', '4'), '94': ('E:min', '4'), '95': ('E:min', '4'), '96': ('C:maj', '4'), '97': ('C:maj', '4'), '98': ('G:maj', '4'), '99': ('G:maj', '4'), '100': ('C:maj', '4'), '101': ('C:maj', '4'), '102': ('E:min', '4'), '103': ('E:min', '4'), '104': ('C:maj', '4'), '105': ('C:maj', '4'), '106': ('E:min', '4'), '107': ('E:min', '4'), '108': ('D:maj', '4'), '109': ('D:maj', '4'), '110': ('C:maj', '4'), '111': ('C:maj', '4'), '112': ('C:maj', '4'), '113': ('C:maj', '4'), '114': ('E:min', '4'), '115': ('E:min', '4'), '116': ('D:maj', '4'), '117': ('D:maj', '4'), '118': ('C:maj', '4'), '119': ('C:maj', '4'), '120': ('C:maj', '4'), '121': ('C:maj', '4'), '122': ('G:maj', '4'), '123': ('G:maj', '4'), '124': ('C:maj', '4'), '125': ('C:maj', '4'), '126': ('E:min', '4'), '127': ('E:min', '4'), '128': ('D:maj', '4'), '129': ('D:maj', '4'), '130': ('G:maj', '4'), '131': ('G:maj', '4'), '132': ('C:maj', '4'), '133': ('C:maj', '4'), '134': ('E:min', '4'), '135': ('E:min', '4'), '136': ('D:maj', '4'), '137': ('D:maj', '4'), '138': ('E:min', '4'), '139': ('E:min', '4'), '140': ('D:maj', '4'), '141': ('D:maj', '4'), '142': ('G:maj', '4'), '143': ('G:maj', '4'), '144': ('C:maj', '4'), '145': ('C:maj', '4'), '146': ('C:maj', '4'), '147': ('C:maj', '4'), '148': ('G:maj', '4'), '149': ('G:maj', '4'), '150': ('F:maj', '4'), '151': ('F:maj', '4'), '152': ('C:maj', '4'), '153': ('C:maj', '4'), '154': ('C:maj', '4'), '155': ('C:maj', '4'), '156': ('G:maj', '4'), '157': ('G:maj', '4'), '158': ('F:maj', '4'), '159': ('F:maj', '4'), '160': ('C:maj', '4'), '161': ('C:maj', '4'), '162': ('C:maj', '4'), '163': ('C:maj', '4'), '164': ('G:maj', '4'), '165': ('G:maj', '4'), '166': ('F:maj', '4'), '167': ('F:maj', '4'), '168': ('C:maj', '4'), '169': ('C:maj', '4'), '170': ('C:maj', '4'), '171': ('C:maj', '4'), '172': ('G:maj', '4'), '173': ('G:maj', '4'), '174': ('F:maj', '4'), '175': ('F:maj', '4'), '176': ('C:maj', '4'), '177': ('C:maj', '4'), '178': ('C:maj', '4'), '179': ('C:maj', '4'), '180': ('G:maj', '4'), '181': ('G:maj', '4'), '182': ('C:maj', '4'), '183': ('C:maj', '4'), '184': ('E:min', '4'), '185': ('E:min', '4'), '186': ('D:maj', '4'), '187': ('D:maj', '4'), '188': ('G:maj', '4'), '189': ('G:maj', '4'), '190': ('C:maj', '4'), '191': ('C:maj', '4'), '192': ('E:min', '4'), '193': ('E:min', '4'), '194': ('D:maj', '4'), '195': ('D:maj', '4'), '196': ('E:min', '4'), '197': ('E:min', '4'), '198': ('D:maj/F#', '4'), '199': ('D:maj/F#', '4'), '200': ('G:maj', '4'), '201': ('G:maj', '4'), '202': ('C:maj', '4'), '203': ('C:maj', '4'), '204': ('C:maj', '4'), '205': ('C:maj', '4'), '206': ('G:maj', '4'), '207': ('G:maj', '4'), '208': ('F:maj', '4'), '209': ('F:maj', '4'), '210': ('C:maj', '4'), '211': ('C:maj', '4'), '212': ('C:maj', '4'), '213': ('C:maj', '4'), '214': ('G:maj', '4'), '215': ('G:maj', '4'), '216': ('F:maj', '4'), '217': ('F:maj', '4'), '218': ('C:maj', '4'), '219': ('C:maj', '4'), '220': ('C:maj', '4'), '221': ('C:maj', '4'), '222': ('G:maj', '4'), '223': ('G:maj', '4'), '224': ('F:maj', '4'), '225': ('F:maj', '4'), '226': ('C:maj', '4'), '227': ('C:maj', '4'), '228': ('C:maj', '4'), '229': ('C:maj', '4'), '230': ('G:maj', '4'), '231': ('G:maj', '4'), '232': ('F:maj', '4'), '233': ('F:maj', '4'), '234': ('C:maj', '4'), '235': ('C:maj', '4'), '236': ('C:maj', '4'), '237': ('C:maj', '4'), '238': ('G:maj', '4'), '239': ('G:maj', '4'), '240': ('F:maj', '4'), '241': ('F:maj', '4'), '242': ('C:maj', '4'), '243': ('C:maj', '4'), '244': ('C:maj', '4'), '245': ('C:maj', '4'), '246': ('G:maj', '4'), '247': ('G:maj', '4'), '248': ('F:maj', '4'), '249': ('F:maj', '4'), '250': ('C:maj', '4'), '251': ('C:maj', '4'), '252': ('C:maj', '4'), '253': ('C:maj', '4'), '254': ('G:maj', '4'), '255': ('G:maj', '4'), '256': ('F:maj', '4'), '257': ('F:maj', '4'), '258': ('C:maj', '4'), '259': ('C:maj', '4'), '260': ('C:maj', '4'), '261': ('C:maj', '4'), '262': ('G:maj', '4'), '263': ('G:maj', '4'), '264': ('F:maj', '4'), '265': ('F:maj', '4'), '266': ('C:maj', '4'), '267': ('C:maj', '4'), '268': ('C:maj', '4'), '269': ('C:maj', '4'), '270': ('G:maj', '4'), '271': ('G:maj', '4'), '272': ('F:maj', '4'), '273': ('F:maj', '4'), '274': ('C:maj', '4'), '275': ('C:maj', '4'), '276': ('C:maj', '4'), '277': ('C:maj', '4'), '278': ('G:maj', '4'), '279': ('G:maj', '4'), '280': ('F:maj', '4'), '281': ('F:maj', '4'), '282': ('G:maj', '4'), '283': ('C:maj', '4'), '284': ('C:maj', '4'), '285': ('C:maj', '4'), '286': ('C:maj', '4'), '287': ('C:maj', '4'), '288': ('C:maj', '4'), '289': ('C:maj', '4'), '290': ('C:maj', '4'), '291': ('C:maj', '4'), '292': ('C:maj', '4'), '293': ('C:maj', '4'), '294': ('N', '4'), '295': ('N', '4'), '296': ('N', '4'), '297': ('N', '4')}"
Drake Legend Legendado Drizzy Drake L,https://chordify.net/chords/drake-legend-legendado-drizzy-drake-legendas,"{'0': ('N', '3'), '1': ('N', '3'), '2': ('N', '3'), '3': ('N', '3'), '4': ('N', '3'), '5': ('N', '3'), '6': ('N', '3'), '7': ('N', '3'), '8': ('N', '3'), '9': ('N', '3'), '10': ('N', '3'), '11': ('N', '3'), '12': ('N', '3'), '13': ('N', '3'), '14': ('N', '3'), '15': ('N', '3'), '16': ('N', '3'), '17': ('N', '3'), '18': ('N', '3'), '19': ('N', '3'), '20': ('N', '3'), '21': ('N', '3'), '22': ('N', '3'), '23': ('N', '3'), '24': ('N', '3'), '25': ('N', '3'), '26': ('N', '3'), '27': ('N', '3'), '28': ('N', '3'), '29': ('N', '3'), '30': ('N', '3'), '31': ('N', '3'), '32': ('N', '3'), '33': ('N', '3'), '34': ('N', '3'), '35': ('N', '3'), '36': ('N', '3'), '37': ('N', '3'), '38': ('N', '3'), '39': ('N', '3'), '40': ('N', '3'), '41': ('N', '3'), '42': ('N', '3'), '43': ('N', '3'), '44': ('N', '3'), '45': ('N', '3'), '46': ('N', '3'), '47': ('N', '3'), '48': ('N', '3'), '49': ('N', '3'), '50': ('N', '3'), '51': ('N', '3'), '52': ('N', '3'), '53': ('N', '3'), '54': ('N', '3'), '55': ('N', '3'), '56': ('N', '3'), '57': ('N', '3'), '58': ('N', '3'), '59': ('N', '3'), '60': ('N', '3'), '61': ('N', '3'), '62': ('N', '3'), '63': ('N', '3'), '64': ('N', '3'), '65': ('N', '3'), '66': ('N', '3'), '67': ('N', '3'), '68': ('N', '3'), '69': ('N', '3'), '70': ('N', '3'), '71': ('N', '3'), '72': ('N', '3'), '73': ('N', '3'), '74': ('N', '3'), '75': ('N', '3'), '76': ('N', '3'), '77': ('N', '3'), '78': ('N', '3'), '79': ('N', '3'), '80': ('N', '3'), '81': ('N', '3'), '82': ('N', '3'), '83': ('N', '3'), '84': ('N', '3'), '85': ('N', '3'), '86': ('N', '3'), '87': ('N', '3'), '88': ('N', '3'), '89': ('N', '3'), '90': ('N', '3'), '91': ('N', '3'), '92': ('N', '3'), '93': ('N', '3'), '94': ('N', '3'), '95': ('N', '3'), '96': ('N', '3'), '97': ('N', '3'), '98': ('N', '3'), '99': ('N', '3'), '100': ('N', '3'), '101': ('N', '3'), '102': ('N', '3'), '103': ('N', '3'), '104': ('N', '3'), '105': ('N', '3'), '106': ('N', '3'), '107': ('N', '3'), '108': ('N', '3'), '109': ('N', '3'), '110': ('N', '3'), '111': ('N', '3'), '112': ('N', '3'), '113': ('N', '3'), '114': ('N', '3'), '115': ('N', '3'), '116': ('N', '3'), '117': ('N', '3'), '118': ('N', '3'), '119': ('N', '3'), '120': ('N', '3'), '121': ('N', '3'), '122': ('N', '3'), '123': ('N', '3'), '124': ('N', '3'), '125': ('N', '3'), '126': ('N', '3'), '127': ('N', '3'), '128': ('N', '3'), '129': ('N', '3'), '130': ('N', '3'), '131': ('N', '3'), '132': ('N', '3'), '133': ('N', '3'), '134': ('N', '3'), '135': ('N', '3'), '136': ('N', '3'), '137': ('N', '3'), '138': ('N', '3'), '139': ('N', '3'), '140': ('N', '3'), '141': ('N', '3'), '142': ('N', '3'), '143': ('N', '3'), '144': ('N', '3'), '145': ('N', '3'), '146': ('N', '3'), '147': ('N', '3'), '148': ('N', '3'), '149': ('N', '3'), '150': ('N', '3'), '151': ('N', '3'), '152': ('N', '3'), '153': ('N', '3'), '154': ('N', '3'), '155': ('N', '3'), '156': ('N', '3'), '157': ('N', '3'), '158': ('N', '3'), '159': ('N', '3'), '160': ('N', '3'), '161': ('N', '3'), '162': ('N', '3'), '163': ('N', '3'), '164': ('N', '3'), '165': ('N', '3'), '166': ('N', '3'), '167': ('N', '3'), '168': ('N', '3'), '169': ('N', '3'), '170': ('N', '3'), '171': ('N', '3'), '172': ('N', '3'), '173': ('N', '3'), '174': ('N', '3'), '175': ('N', '3'), '176': ('N', '3'), '177': ('N', '3'), '178': ('N', '3'), '179': ('N', '3'), '180': ('N', '3'), '181': ('N', '3'), '182': ('N', '3'), '183': ('N', '3'), '184': ('N', '3'), '185': ('N', '3'), '186': ('N', '3'), '187': ('N', '3'), '188': ('N', '3'), '189': ('N', '3'), '190': ('N', '3'), '191': ('N', '3'), '192': ('N', '3'), '193': ('N', '3'), '194': ('N', '3'), '195': ('N', '3'), '196': ('N', '3'), '197': ('N', '3'), '198': ('N', '3'), '199': ('N', '3'), '200': ('N', '3'), '201': ('N', '3'), '202': ('N', '3'), '203': ('N', '3'), '204': ('N', '3'), '205': ('N', '3'), '206': ('N', '3'), '207': ('N', '3'), '208': ('N', '3'), '209': ('N', '3'), '210': ('N', '3'), '211': ('N', '3'), '212': ('N', '3'), '213': ('N', '3'), '214': ('N', '3'), '215': ('N', '3'), '216': ('N', '3'), '217': ('N', '3'), '218': ('N', '3'), '219': ('N', '3'), '220': ('N', '3'), '221': ('N', '3'), '222': ('N', '3'), '223': ('N', '3'), '224': ('N', '3'), '225': ('N', '3'), '226': ('N', '3'), '227': ('N', '3'), '228': ('N', '3'), '229': ('N', '3'), '230': ('N', '3'), '231': ('N', '3'), '232': ('N', '3'), '233': ('N', '3'), '234': ('N', '3'), '235': ('N', '3'), '236': ('N', '3'), '237': ('N', '3'), '238': ('N', '3'), '239': ('N', '3'), '240': ('N', '3'), '241': ('N', '3'), '242': ('N', '3'), '243': ('N', '3'), '244': ('N', '3'), '245': ('N', '3'), '246': ('N', '3'), '247': ('N', '3'), '248': ('N', '3'), '249': ('N', '3'), '250': ('N', '3'), '251': ('N', '3'), '252': ('N', '3'), '253': ('N', '3'), '254': ('N', '3'), '255': ('N', '3'), '256': ('N', '3'), '257': ('N', '3'), '258': ('N', '3'), '259': ('N', '3'), '260': ('N', '3'), '261': ('N', '3'), '262': ('N', '3'), '263': ('N', '3'), '264': ('N', '3'), '265': ('N', '3'), '266': ('N', '3'), '267': ('N', '3'), '268': ('N', '3'), '269': ('N', '3'), '270': ('N', '3'), '271': ('N', '3'), '272': ('N', '3'), '273': ('N', '3'), '274': ('N', '3'), '275': ('N', '3'), '276': ('N', '3'), '277': ('N', '3'), '278': ('N', '3'), '279': ('N', '3'), '280': ('N', '3'), '281': ('N', '3'), '282': ('N', '3'), '283': ('N', '3'), '284': ('N', '3'), '285': ('N', '3'), '286': ('N', '3'), '287': ('N', '3'), '288': ('N', '3'), '289': ('N', '3'), '290': ('N', '3'), '291': ('N', '3'), '292': ('N', '3'), '293': ('N', '3'), '294': ('N', '3'), '295': ('N', '3'), '296': ('N', '3'), '297': ('N', '3'), '298': ('N', '3'), '299': ('N', '3'), '300': ('N', '3'), '301': ('N', '3'), '302': ('N', '3'), '303': ('N', '3'), '304': ('N', '3'), '305': ('N', '3'), '306': ('N', '3'), '307': ('N', '3'), '308': ('N', '3'), '309': ('N', '3'), '310': ('N', '3'), '311': ('N', '3'), '312': ('N', '3'), '313': ('N', '3'), '314': ('N', '3'), '315': ('N', '3'), '316': ('N', '3'), '317': ('N', '3'), '318': ('N', '3'), '319': ('N', '3'), '320': ('N', '3'), '321': ('N', '3'), '322': ('N', '3'), '323': ('N', '3'), '324': ('N', '3'), '325': ('N', '3'), '326': ('N', '3'), '327': ('N', '3'), '328': ('N', '3'), '329': ('N', '3'), '330': ('N', '3'), '331': ('N', '3'), '332': ('N', '3'), '333': ('N', '3'), '334': ('N', '3'), '335': ('N', '3'), '336': ('N', '3'), '337': ('N', '3'), '338': ('N', '3'), '339': ('N', '3'), '340': ('N', '3'), '341': ('N', '3'), '342': ('N', '3'), '343': ('N', '3'), '344': ('N', '3'), '345': ('N', '3'), '346': ('N', '3'), '347': ('N', '3'), '348': ('N', '3'), '349': ('N', '3'), '350': ('N', '3'), '351': ('N', '3'), '352': ('N', '3'), '353': ('N', '3'), '354': ('N', '3'), '355': ('N', '3'), '356': ('N', '3'), '357': ('N', '3'), '358': ('N', '3'), '359': ('N', '3'), '360': ('N', '3'), '361': ('N', '3'), '362': ('N', '3'), '363': ('N', '3'), '364': ('N', '3'), '365': ('N', '3'), '366': ('N', '3'), '367': ('N', '3'), '368': ('N', '3'), '369': ('N', '3'), '370': ('N', '3'), '371': ('N', '3'), '372': ('N', '3'), '373': ('N', '3'), '374': ('N', '3'), '375': ('N', '3'), '376': ('N', '3'), '377': ('N', '3'), '378': ('N', '3'), '379': ('N', '3'), '380': ('N', '3'), '381': ('N', '3'), '382': ('N', '3'), '383': ('N', '3'), '384': ('N', '3'), '385': ('N', '3'), '386': ('N', '3'), '387': ('N', '3'), '388': ('N', '3'), '389': ('N', '3'), '390': ('N', '3'), '391': ('N', '3'), '392': ('N', '3'), '393': ('N', '3'), '394': ('N', '3'), '395': ('N', '3'), '396': ('N', '3'), '397': ('N', '3'), '398': ('N', '3'), '399': ('N', '3'), '400': ('N', '3'), '401': ('N', '3'), '402': ('N', '3'), '403': ('N', '3'), '404': ('N', '3'), '405': ('N', '3'), '406': ('N', '3'), '407': ('N', '3'), '408': ('N', '3'), '409': ('N', '3'), '410': ('N', '3'), '411': ('N', '3'), '412': ('N', '3'), '413': ('N', '3'), '414': ('N', '3'), '415': ('N', '3'), '416': ('N', '3'), '417': ('N', '3'), '418': ('N', '3'), '419': ('N', '3'), '420': ('N', '3'), '421': ('N', '3'), '422': ('N', '3'), '423': ('N', '3'), '424': ('N', '3'), '425': ('N', '3'), '426': ('N', '3'), '427': ('N', '3'), '428': ('N', '3'), '429': ('N', '3'), '430': ('N', '3'), '431': ('N', '3'), '432': ('N', '3'), '433': ('N', '3'), '434': ('N', '3'), '435': ('N', '3'), '436': ('N', '3'), '437': ('N', '3'), '438': ('N', '3'), '439': ('N', '3'), '440': ('N', '3'), '441': ('N', '3'), '442': ('N', '3'), '443': ('N', '3'), '444': ('N', '3'), '445': ('N', '3'), '446': ('N', '3'), '447': ('N', '3'), '448': ('N', '3'), '449': ('N', '3'), '450': ('N', '3'), '451': ('N', '3'), '452': ('N', '3'), '453': ('N', '3'), '454': ('N', '3'), '455': ('N', '3'), '456': ('N', '3'), '457': ('N', '3'), '458': ('N', '3'), '459': ('N', '3'), '460': ('N', '3'), '461': ('N', '3'), '462': ('N', '3'), '463': ('N', '3'), '464': ('N', '3'), '465': ('N', '3'), '466': ('N', '3'), '467': ('N', '3'), '468': ('N', '3'), '469': ('N', '3'), '470': ('N', '3'), '471': ('N', '3'), '472': ('N', '3'), '473': ('N', '3'), '474': ('N', '3'), '475': ('N', '3'), '476': ('N', '3'), '477': ('N', '3'), '478': ('N', '3'), '479': ('N', '3'), '480': ('N', '3'), '481': ('N', '3'), '482': ('N', '3'), '483': ('N', '3'), '484': ('N', '3'), '485': ('N', '3'), '486': ('N', '3'), '487': ('N', '3'), '488': ('N', '3'), '489': ('N', '3'), '490': ('N', '3'), '491': ('N', '3'), '492': ('N', '3'), '493': ('N', '3'), '494': ('N', '3'), '495': ('N', '3'), '496': ('N', '3'), '497': ('N', '3'), '498': ('N', '3'), '499': ('N', '3'), '500': ('N', '3'), '501': ('N', '3'), '502': ('N', '3'), '503': ('N', '3'), '504': ('N', '3'), '505': ('N', '3'), '506': ('N', '3'), '507': ('N', '3'), '508': ('N', '3'), '509': ('N', '3'), '510': ('N', '3'), '511': ('N', '3'), '512': ('N', '3'), '513': ('N', '3'), '514': ('N', '3'), '515': ('N', '3'), '516': ('N', '3'), '517': ('N', '3'), '518': ('N', '3'), '519': ('N', '3'), '520': ('N', '3'), '521': ('N', '3'), '522': ('N', '3'), '523': ('N', '3'), '524': ('N', '3'), '525': ('N', '3'), '526': ('N', '3'), '527': ('N', '3'), '528': ('N', '3'), '529': ('N', '3'), '530': ('N', '3'), '531': ('N', '3'), '532': ('N', '3'), '533': ('N', '3'), '534': ('N', '3'), '535': ('N', '3'), '536': ('N', '3'), '537': ('N', '3'), '538': ('N', '3'), '539': ('N', '3'), '540': ('N', '3'), '541': ('N', '3'), '542': ('N', '3'), '543': ('N', '3'), '544': ('N', '3'), '545': ('N', '3'), '546': ('N', '3'), '547': ('N', '3'), '548': ('N', '3'), '549': ('N', '3'), '550': ('N', '3'), '551': ('N', '3'), '552': ('N', '3'), '553': ('N', '3'), '554': ('N', '3'), '555': ('N', '3'), '556': ('N', '3'), '557': ('N', '3'), '558': ('N', '3'), '559': ('N', '3'), '560': ('N', '3'), '561': ('N', '3'), '562': ('N', '3'), '563': ('N', '3'), '564': ('N', '3'), '565': ('N', '3'), '566': ('N', '3'), '567': ('N', '3'), '568': ('N', '3'), '569': ('N', '3'), '570': ('N', '3'), '571': ('N', '3'), '572': ('N', '3'), '573': ('N', '3'), '574': ('N', '3'), '575': ('N', '3'), '576': ('N', '3'), '577': ('N', '3'), '578': ('N', '3'), '579': ('N', '3'), '580': ('N', '3'), '581': ('N', '3'), '582': ('N', '3'), '583': ('N', '3'), '584': ('N', '3'), '585': ('N', '3'), '586': ('N', '3'), '587': ('N', '3'), '588': ('N', '3'), '589': ('N', '3'), '590': ('N', '3'), '591': ('N', '3'), '592': ('N', '3'), '593': ('N', '3'), '594': ('N', '3'), '595': ('N', '3'), '596': ('N', '3'), '597': ('N', '3'), '598': ('N', '3'), '599': ('N', '3'), '600': ('N', '3'), '601': ('N', '3'), '602': ('N', '3'), '603': ('N', '3'), '604': ('N', '3'), '605': ('N', '3'), '606': ('N', '3'), '607': ('N', '3'), '608': ('N', '3'), '609': ('N', '3'), '610': ('N', '3'), '611': ('N', '3'), '612': ('N', '3'), '613': ('N', '3'), '614': ('N', '3'), '615': ('N', '3'), '616': ('N', '3'), '617': ('N', '3'), '618': ('N', '3'), '619': ('N', '3'), '620': ('N', '3'), '621': ('N', '3'), '622': ('N', '3'), '623': ('N', '3'), '624': ('N', '3'), '625': ('N', '3'), '626': ('N', '3'), '627': ('N', '3'), '628': ('N', '3'), '629': ('N', '3'), '630': ('N', '3'), '631': ('N', '3'), '632': ('N', '3'), '633': ('N', '3'), '634': ('N', '3'), '635': ('N', '3'), '636': ('N', '3'), '637': ('N', '3'), '638': ('N', '3'), '639': ('N', '3'), '640': ('N', '3'), '641': ('N', '3'), '642': ('N', '3'), '643': ('N', '3'), '644': ('N', '3'), '645': ('N', '3'), '646': ('N', '3'), '647': ('N', '3'), '648': ('N', '3'), '649': ('N', '3'), '650': ('N', '3'), '651': ('N', '3'), '652': ('N', '3'), '653': ('N', '3'), '654': ('N', '3'), '655': ('N', '3'), '656': ('N', '3'), '657': ('N', '3'), '658': ('N', '3'), '659': ('N', '3'), '660': ('N', '3'), '661': ('N', '3'), '662': ('N', '3'), '663': ('N', '3'), '664': ('N', '3'), '665': ('N', '3'), '666': ('N', '3'), '667': ('N', '3'), '668': ('N', '3'), '669': ('N', '3'), '670': ('N', '3'), '671': ('N', '3'), '672': ('N', '3'), '673': ('N', '3'), '674': ('N', '3'), '675': ('N', '3'), '676': ('N', '3'), '677': ('N', '3'), '678': ('N', '3'), '679': ('N', '3'), '680': ('N', '3'), '681': ('N', '3'), '682': ('N', '3'), '683': ('N', '3'), '684': ('N', '3'), '685': ('N', '3'), '686': ('N', '3'), '687': ('N', '3'), '688': ('N', '3'), '689': ('N', '3'), '690': ('N', '3'), '691': ('N', '3'), '692': ('N', '3'), '693': ('N', '3'), '694': ('N', '3'), '695': ('N', '3'), '696': ('N', '3'), '697': ('N', '3'), '698': ('N', '3'), '699': ('N', '3'), '700': ('N', '3'), '701': ('N', '3'), '702': ('N', '3'), '703': ('N', '3'), '704': ('N', '3'), '705': ('N', '3'), '706': ('N', '3'), '707': ('N', '3'), '708': ('N', '3'), '709': ('N', '3'), '710': ('N', '3')}"
