song_name,song_url,song_chords
Blinding Lights 2,https://chordify.net/chords/the-weeknd-songs/blinding-lights-2-chords,"{'0': ('N', '4'), '1': ('N', '4'), '2': ('N', '4'), '3': ('N', '4'), '4': ('N', '4'), '5': ('N', '4'), '6': ('N', '4'), '7': ('N', '4'), '8': ('N', '4'), '9': ('N', '4'), '10': ('N', '4'), '11': ('N', '4'), '12': ('N', '4'), '13': ('N', '4'), '14': ('N', '4'), '15': ('N', '4'), '16': ('N', '4'), '17': ('N', '4'), '18': ('N', '4'), '19': ('N', '4'), '20': ('N', '4'), '21': ('N', '4'), '22': ('N', '4'), '23': ('N', '4'), '24': ('N', '4'), '25': ('N', '4'), '26': ('N', '4'), '27': ('N', '4'), '28': ('N', '4'), '29': ('N', '4'), '30': ('N', '4'), '31': ('N', '4'), '32': ('N', '4'), '33': ('N', '4'), '34': ('N', '4'), '35': ('N', '4'), '36': ('N', '4'), '37': ('N', '4'), '38': ('N', '4'), '39': ('N', '4'), '40': ('N', '4'), '41': ('N', '4'), '42': ('N', '4'), '43': ('N', '4'), '44': ('N', '4'), '45': ('N', '4'), '46': ('N', '4'), '47': ('N', '4'), '48': ('N', '4'), '49': ('N', '4'), '50': ('N', '4'), '51': ('N', '4'), '52': ('N', '4'), '53': ('N', '4'), '54': ('N', '4'), '55': ('N', '4'), '56': ('N', '4'), '57': ('N', '4'), '58': ('N', '4'), '59': ('N', '4'), '60': ('N', '4'), '61': ('N', '4'), '62': ('N', '4'), '63': ('N', '4'), '64': ('N', '4'), '65': ('N', '4'), '66': ('N', '4'), '67': ('N', '4'), '68': ('N', '4'), '69': ('N', '4'), '70': ('N', '4'), '71': ('N', '4'), '72': ('N', '4'), '73': ('N', '4'), '74': ('N', '4'), '75': ('N', '4'), '76': ('N', '4'), '77': ('N', '4'), '78': ('N', '4'), '79': ('N', '4'), '80': ('N', '4'), '81': ('N', '4'), '82': ('N', '4'), '83': ('N', '4'), '84': ('N', '4'), '85': ('N', '4'), '86': ('N', '4'), '87': ('N', '4'), '88': ('N', '4'), '89': ('N', '4'), '90': ('N', '4'), '91': ('N', '4'), '92': ('N', '4'), '93': ('N', '4'), '94': ('N', '4'), '95': ('N', '4'), '96': ('N', '4'), '97': ('N', '4'), '98': ('N', '4'), '99': ('N', '4'), '100': ('N', '4'), '101': ('N', '4'), '102': ('N', '4'), '103': ('N', '4'), '104': ('N', '4'), '105': ('N', '4'), '106': ('N', '4'), '107': ('N', '4'), '108': ('N', '4'), '109': ('N', '4'), '110': ('N', '4'), '111': ('N', '4'), '112': ('N', '4'), '113': ('N', '4'), '114': ('N', '4'), '115': ('N', '4'), '116': ('N', '4'), '117': ('N', '4'), '118': ('N', '4'), '119': ('F:min', '4'), '120': ('F:min', '4'), '121': ('F:min', '4'), '122': ('F:min', '4'), '123': ('F:min', '4'), '124': ('F:min', '4'), '125': ('F:min', '4'), '126': ('F:min', '4'), '127': ('C:min', '4'), '128': ('C:min', '4'), '129': ('C:min', '4'), '130': ('C:min', '4'), '131': ('C:min', '4'), '132': ('C:min', '4'), '133': ('C:min', '4'), '134': ('C:min', '4'), '135': ('Eb:maj', '4'), '136': ('Eb:maj', '4'), '137': ('Eb:maj', '4'), '138': ('Eb:maj', '4'), '139': ('Eb:maj', '4'), '140': ('Eb:maj', '4'), '141': ('Eb:maj', '4'), '142': ('Eb:maj', '4'), '143': ('Bb:maj', '4'), '144': ('Bb:maj', '4'), '145': ('Bb:maj', '4'), '146': ('Bb:maj', '4'), '147': ('Bb:maj', '4'), '148': ('Bb:maj', '4'), '149': ('Bb:maj', '4'), '150': ('Bb:maj', '4'), '151': ('F:min', '4'), '152': ('F:min', '4'), '153': ('F:min', '4'), '154': ('F:min', '4'), '155': ('F:min', '4'), '156': ('F:min', '4'), '157': ('F:min', '4'), '158': ('F:min', '4'), '159': ('C:min', '4'), '160': ('C:min', '4'), '161': ('C:min', '4'), '162': ('C:min', '4'), '163': ('C:min', '4'), '164': ('C:min', '4'), '165': ('C:min', '4'), '166': ('C:min', '4'), '167': ('Eb:maj', '4'), '168': ('Eb:maj', '4'), '169': ('Eb:maj', '4'), '170': ('Eb:maj', '4'), '171': ('Eb:maj', '4'), '172': ('Eb:maj', '4'), '173': ('Eb:maj', '4'), '174': ('Eb:maj', '4'), '175': ('Bb:maj', '4'), '176': ('Bb:maj', '4'), '177': ('Bb:maj', '4'), '178': ('Bb:maj', '4'), '179': ('Bb:maj', '4'), '180': ('Bb:maj', '4'), '181': ('Bb:maj', '4'), '182': ('Bb:maj', '4'), '183': ('F:min', '4'), '184': ('F:min', '4'), '185': ('F:min', '4'), '186': ('F:min', '4'), '187': ('F:min', '4'), '188': ('F:min', '4'), '189': ('F:min', '4'), '190': ('F:min', '4'), '191': ('C:min', '4'), '192': ('C:min', '4'), '193': ('C:min', '4'), '194': ('C:min', '4'), '195': ('C:min', '4'), '196': ('C:min', '4'), '197': ('C:min', '4'), '198': ('C:min', '4'), '199': ('Eb:maj', '4'), '200': ('Eb:maj', '4'), '201': ('Eb:maj', '4'), '202': ('Eb:maj', '4'), '203': ('Eb:maj', '4'), '204': ('Eb:maj', '4'), '205': ('Eb:maj', '4'), '206': ('Eb:maj', '4'), '207': ('Bb:maj', '4'), '208': ('Bb:maj', '4'), '209': ('Bb:maj', '4'), '210': ('Bb:maj', '4'), '211': ('Bb:maj', '4'), '212': ('Bb:maj', '4'), '213': ('Bb:maj', '4'), '214': ('Bb:maj', '4'), '215': ('F:min', '4'), '216': ('F:min', '4'), '217': ('F:min', '4'), '218': ('F:min', '4'), '219': ('F:min', '4'), '220': ('F:min', '4'), '221': ('F:min', '4'), '222': ('F:min', '4'), '223': ('C:min', '4'), '224': ('C:min', '4'), '225': ('C:min', '4'), '226': ('C:min', '4'), '227': ('C:min', '4'), '228': ('C:min', '4'), '229': ('C:min', '4'), '230': ('C:min', '4'), '231': ('Eb:maj', '4'), '232': ('Eb:maj', '4'), '233': ('Eb:maj', '4'), '234': ('Eb:maj', '4'), '235': ('Eb:maj', '4'), '236': ('Eb:maj', '4'), '237': ('Eb:maj', '4'), '238': ('Eb:maj', '4'), '239': ('N', '4'), '240': ('N', '4'), '241': ('N', '4'), '242': ('N', '4'), '243': ('N', '4'), '244': ('N', '4'), '245': ('N', '4'), '246': ('N', '4'), '247': ('F:min', '4'), '248': ('F:min', '4'), '249': ('F:min', '4'), '250': ('F:min', '4'), '251': ('F:min', '4'), '252': ('F:min', '4'), '253': ('F:min', '4'), '254': ('F:min', '4'), '255': ('C:min', '4'), '256': ('C:min', '4'), '257': ('C:min', '4'), '258': ('C:min', '4'), '259': ('C:min', '4'), '260': ('C:min', '4'), '261': ('C:min', '4'), '262': ('C:min', '4'), '263': ('Eb:maj', '4'), '264': ('Eb:maj', '4'), '265': ('Eb:maj', '4'), '266': ('Eb:maj', '4'), '267': ('Eb:maj', '4'), '268': ('Eb:maj', '4'), '269': ('Eb:maj', '4'), '270': ('Eb:maj', '4'), '271': ('Bb:maj', '4'), '272': ('Bb:maj', '4'), '273': ('Bb:maj', '4'), '274': ('Bb:maj', '4'), '275': ('Bb:maj', '4'), '276': ('Bb:maj', '4'), '277': ('Bb:maj', '4'), '278': ('Bb:maj', '4'), '279': ('F:min', '4'), '280': ('F:min', '4'), '281': ('F:min', '4'), '282': ('F:min', '4'), '283': ('F:min', '4'), '284': ('F:min', '4'), '285': ('F:min', '4'), '286': ('F:min', '4'), '287': ('C:min', '4'), '288': ('C:min', '4'), '289': ('C:min', '4'), '290': ('C:min', '4'), '291': ('C:min', '4'), '292': ('C:min', '4'), '293': ('C:min', '4'), '294': ('C:min', '4'), '295': ('Eb:maj', '4'), '296': ('Eb:maj', '4'), '297': ('Eb:maj', '4'), '298': ('Eb:maj', '4'), '299': ('Eb:maj', '4'), '300': ('Eb:maj', '4'), '301': ('Eb:maj', '4'), '302': ('Eb:maj', '4'), '303': ('Bb:maj', '4'), '304': ('Bb:maj', '4'), '305': ('Bb:maj', '4'), '306': ('Bb:maj', '4'), '307': ('Bb:maj', '4'), '308': ('Bb:maj', '4'), '309': ('Bb:maj', '4'), '310': ('Bb:maj', '4'), '311': ('F:min', '4'), '312': ('F:min', '4'), '313': ('F:min', '4'), '314': ('F:min', '4'), '315': ('F:min', '4'), '316': ('F:min', '4'), '317': ('F:min', '4'), '318': ('F:min', '4'), '319': ('C:min', '4'), '320': ('C:min', '4'), '321': ('C:min', '4'), '322': ('C:min', '4'), '323': ('C:min', '4'), '324': ('C:min', '4'), '325': ('C:min', '4'), '326': ('C:min', '4'), '327': ('Eb:maj', '4'), '328': ('Eb:maj', '4'), '329': ('Eb:maj', '4'), '330': ('Eb:maj', '4'), '331': ('Eb:maj', '4'), '332': ('Eb:maj', '4'), '333': ('Eb:maj', '4'), '334': ('Eb:maj', '4'), '335': ('Bb:maj', '4'), '336': ('Bb:maj', '4'), '337': ('Bb:maj', '4'), '338': ('Bb:maj', '4'), '339': ('Bb:maj', '4'), '340': ('Bb:maj', '4'), '341': ('Bb:maj', '4'), '342': ('Bb:maj', '4'), '343': ('F:min', '4'), '344': ('F:min', '4'), '345': ('F:min', '4'), '346': ('F:min', '4'), '347': ('F:min', '4'), '348': ('F:min', '4'), '349': ('F:min', '4'), '350': ('F:min', '4'), '351': ('C:min', '4'), '352': ('C:min', '4'), '353': ('C:min', '4'), '354': ('C:min', '4'), '355': ('C:min', '4'), '356': ('C:min', '4'), '357': ('C:min', '4'), '358': ('C:min', '4'), '359': ('Eb:maj', '4'), '360': ('Eb:maj', '4'), '361': ('Eb:maj', '4'), '362': ('Eb:maj', '4'), '363': ('Eb:maj', '4'), '364': ('Eb:maj', '4'), '365': ('Eb:maj', '4'), '366': ('Eb:maj', '4'), '367': ('Bb:maj', '4'), '368': ('Bb:maj', '4'), '369': ('Bb:maj', '4'), '370': ('Bb:maj', '4'), '371': ('Bb:maj', '4'), '372': ('Bb:maj', '4'), '373': ('Bb:maj', '4'), '374': ('Bb:maj', '4'), '375': ('F:min', '4'), '376': ('F:min', '4'), '377': ('F:min', '4'), '378': ('F:min', '4'), '379': ('F:min', '4'), '380': ('F:min', '4'), '381': ('F:min', '4'), '382': ('F:min', '4'), '383': ('C:min', '4'), '384': ('C:min', '4'), '385': ('C:min', '4'), '386': ('C:min', '4'), '387': ('C:min', '4'), '388': ('C:min', '4'), '389': ('C:min', '4'), '390': ('C:min', '4'), '391': ('Eb:maj', '4'), '392': ('Eb:maj', '4'), '393': ('Eb:maj', '4'), '394': ('Eb:maj', '4'), '395': ('Eb:maj', '4'), '396': ('Eb:maj', '4'), '397': ('Eb:maj', '4'), '398': ('Eb:maj', '4'), '399': ('N', '4'), '400': ('N', '4'), '401': ('N', '4'), '402': ('N', '4'), '403': ('N', '4'), '404': ('N', '4'), '405': ('N', '4'), '406': ('N', '4'), '407': ('F:min', '4'), '408': ('F:min', '4'), '409': ('F:min', '4'), '410': ('F:min', '4'), '411': ('F:min', '4'), '412': ('F:min', '4'), '413': ('F:min', '4'), '414': ('F:min', '4'), '415': ('A:min', '4'), '416': ('A:min', '4'), '417': ('A:min', '4'), '418': ('A:min', '4'), '419': ('A:min', '4'), '420': ('A:min', '4'), '421': ('A:min', '4'), '422': ('A:min', '4'), '423': ('C:maj', '4'), '424': ('C:maj', '4'), '425': ('C:maj', '4'), '426': ('C:maj', '4'), '427': ('C:maj', '4'), '428': ('C:maj', '4'), '429': ('C:maj', '4'), '430': ('C:maj', '4'), '431': ('G:maj', '4'), '432': ('G:maj', '4'), '433': ('G:maj', '4'), '434': ('G:maj', '4'), '435': ('G:maj', '4'), '436': ('G:maj', '4'), '437': ('G:maj', '4'), '438': ('G:maj', '4'), '439': ('G:maj', '4'), '440': ('G:maj', '4'), '441': ('G:maj', '4'), '442': ('G:maj', '4'), '443': ('F:min', '4'), '444': ('F:min', '4'), '445': ('F:min', '4'), '446': ('F:min', '4'), '447': ('F:min', '4'), '448': ('F:min', '4'), '449': ('F:min', '4'), '450': ('F:min', '4'), '451': ('C:min', '4'), '452': ('C:min', '4'), '453': ('C:min', '4'), '454': ('C:min', '4'), '455': ('C:min', '4'), '456': ('C:min', '4'), '457': ('C:min', '4'), '458': ('C:min', '4'), '459': ('Eb:maj', '4'), '460': ('Eb:maj', '4'), '461': ('Eb:maj', '4'), '462': ('Eb:maj', '4'), '463': ('Eb:maj', '4'), '464': ('Eb:maj', '4'), '465': ('Eb:maj', '4'), '466': ('Eb:maj', '4'), '467': ('Bb:maj', '4'), '468': ('Bb:maj', '4'), '469': ('Bb:maj', '4'), '470': ('Bb:maj', '4'), '471': ('Bb:maj', '4'), '472': ('Bb:maj', '4'), '473': ('Bb:maj', '4'), '474': ('Bb:maj', '4'), '475': ('F:min', '4'), '476': ('F:min', '4'), '477': ('F:min', '4'), '478': ('F:min', '4'), '479': ('F:min', '4'), '480': ('F:min', '4'), '481': ('F:min', '4'), '482': ('F:min', '4'), '483': ('C:min', '4'), '484': ('C:min', '4'), '485': ('C:min', '4'), '486': ('C:min', '4'), '487': ('C:min', '4'), '488': ('C:min', '4'), '489': ('C:min', '4'), '490': ('C:min', '4'), '491': ('Eb:maj', '4'), '492': ('Eb:maj', '4'), '493': ('Eb:maj', '4'), '494': ('Eb:maj', '4'), '495': ('Eb:maj', '4'), '496': ('Eb:maj', '4'), '497': ('Eb:maj', '4'), '498': ('Eb:maj', '4'), '499': ('Bb:maj', '4'), '500': ('Bb:maj', '4'), '501': ('Bb:maj', '4'), '502': ('Bb:maj', '4'), '503': ('Bb:maj', '4'), '504': ('Bb:maj', '4'), '505': ('Bb:maj', '4'), '506': ('Bb:maj', '4'), '507': ('F:min', '4'), '508': ('F:min', '4'), '509': ('F:min', '4'), '510': ('F:min', '4'), '511': ('F:min', '4'), '512': ('F:min', '4'), '513': ('F:min', '4'), '514': ('F:min', '4'), '515': ('C:min', '4'), '516': ('C:min', '4'), '517': ('C:min', '4'), '518': ('C:min', '4'), '519': ('C:min', '4'), '520': ('C:min', '4'), '521': ('C:min', '4'), '522': ('C:min', '4'), '523': ('Eb:maj', '4'), '524': ('Eb:maj', '4'), '525': ('Eb:maj', '4'), '526': ('Eb:maj', '4'), '527': ('Eb:maj', '4'), '528': ('Eb:maj', '4'), '529': ('Eb:maj', '4'), '530': ('Eb:maj', '4'), '531': ('N', '4'), '532': ('N', '4'), '533': ('N', '4'), '534': ('N', '4'), '535': ('N', '4'), '536': ('N', '4'), '537': ('N', '4'), '538': ('N', '4'), '539': ('F:min', '4'), '540': ('F:min', '4'), '541': ('F:min', '4'), '542': ('F:min', '4'), '543': ('F:min', '4'), '544': ('F:min', '4'), '545': ('F:min', '4'), '546': ('F:min', '4'), '547': ('C:min', '4'), '548': ('C:min', '4'), '549': ('C:min', '4'), '550': ('C:min', '4'), '551': ('C:min', '4'), '552': ('C:min', '4'), '553': ('C:min', '4'), '554': ('C:min', '4'), '555': ('Eb:maj', '4'), '556': ('Eb:maj', '4'), '557': ('Eb:maj', '4'), '558': ('Eb:maj', '4'), '559': ('Eb:maj', '4'), '560': ('Eb:maj', '4'), '561': ('Eb:maj', '4'), '562': ('Eb:maj', '4'), '563': ('Bb:maj', '4'), '564': ('Bb:maj', '4'), '565': ('Bb:maj', '4'), '566': ('Bb:maj', '4'), '567': ('Bb:maj', '4'), '568': ('Bb:maj', '4'), '569': ('Bb:maj', '4'), '570': ('Bb:maj', '4'), '571': ('F:min', '4'), '572': ('F:min', '4'), '573': ('F:min', '4'), '574': ('F:min', '4'), '575': ('F:min', '4'), '576': ('F:min', '4'), '577': ('F:min', '4'), '578': ('F:min', '4'), '579': ('C:min', '4'), '580': ('C:min', '4'), '581': ('C:min', '4'), '582': ('C:min', '4'), '583': ('C:min', '4'), '584': ('C:min', '4'), '585': ('C:min', '4'), '586': ('C:min', '4'), '587': ('Eb:maj', '4'), '588': ('Eb:maj', '4'), '589': ('Eb:maj', '4'), '590': ('Eb:maj', '4'), '591': ('Eb:maj', '4'), '592': ('Eb:maj', '4'), '593': ('Eb:maj', '4'), '594': ('Eb:maj', '4'), '595': ('Bb:maj', '4'), '596': ('Bb:maj', '4'), '597': ('Bb:maj', '4'), '598': ('Bb:maj', '4'), '599': ('Bb:maj', '4'), '600': ('Bb:maj', '4'), '601': ('Bb:maj', '4'), '602': ('Bb:maj', '4'), '603': ('F:min', '4'), '604': ('F:min', '4'), '605': ('F:min', '4'), '606': ('F:min', '4'), '607': ('F:min', '4'), '608': ('F:min', '4'), '609': ('F:min', '4'), '610': ('F:min', '4'), '611': ('F:min', '4'), '612': ('C:min', '4'), '613': ('C:min', '4'), '614': ('C:min', '4'), '615': ('C:min', '4'), '616': ('C:min', '4'), '617': ('C:min', '4'), '618': ('C:min', '4'), '619': ('C:min', '4'), '620': ('C:min', '4'), '621': ('Eb:maj', '4'), '622': ('Eb:maj', '4'), '623': ('Eb:maj', '4'), '624': ('Eb:maj', '4'), '625': ('Eb:maj', '4'), '626': ('Eb:maj', '4'), '627': ('Eb:maj', '4'), '628': ('Eb:maj', '4'), '629': ('Bb:maj', '4'), '630': ('Bb:maj', '4'), '631': ('Bb:maj', '4'), '632': ('Bb:maj', '4'), '633': ('Bb:maj', '4'), '634': ('Bb:maj', '4'), '635': ('Bb:maj', '4'), '636': ('Bb:maj', '4'), '637': ('Bb:maj', '4'), '638': ('Bb:maj', '4'), '639': ('F:min', '4'), '640': ('F:min', '4'), '641': ('F:min', '4'), '642': ('F:min', '4'), '643': ('F:min', '4'), '644': ('F:min', '4'), '645': ('F:min', '4'), '646': ('F:min', '4'), '647': ('F:min', '4'), '648': ('F:min', '4'), '649': ('F:min', '4'), '650': ('F:min', '4'), '651': ('F:min', '4'), '652': ('F:min', '4'), '653': ('F:min', '4'), '654': ('F:min', '4'), '655': ('C:min', '4'), '656': ('C:min', '4'), '657': ('C:min', '4'), '658': ('C:min', '4'), '659': ('C:min', '4'), '660': ('C:min', '4'), '661': ('C:min', '4'), '662': ('C:min', '4'), '663': ('C:min', '4'), '664': ('C:min', '4'), '665': ('C:min', '4'), '666': ('C:min', '4'), '667': ('C:min', '4'), '668': ('C:min', '4'), '669': ('C:min', '4'), '670': ('C:min', '4'), '671': ('Eb:maj', '4'), '672': ('Eb:maj', '4'), '673': ('Eb:maj', '4'), '674': ('Eb:maj', '4'), '675': ('Eb:maj', '4'), '676': ('Eb:maj', '4'), '677': ('Eb:maj', '4'), '678': ('Eb:maj', '4'), '679': ('Eb:maj', '4'), '680': ('Eb:maj', '4'), '681': ('Eb:maj', '4'), '682': ('Eb:maj', '4'), '683': ('Eb:maj', '4'), '684': ('Eb:maj', '4'), '685': ('Eb:maj', '4'), '686': ('Eb:maj', '4'), '687': ('Bb:maj', '4'), '688': ('Bb:maj', '4'), '689': ('Bb:maj', '4'), '690': ('Bb:maj', '4'), '691': ('Bb:maj', '4'), '692': ('Bb:maj', '4'), '693': ('Bb:maj', '4'), '694': ('Bb:maj', '4'), '695': ('Bb:maj', '4'), '696': ('N', '4'), '697': ('N', '4'), '698': ('N', '4'), '699': ('N', '4'), '700': ('N', '4'), '701': ('N', '4'), '702': ('N', '4'), '703': ('N', '4'), '704': ('N', '4'), '705': ('N', '4'), '706': ('N', '4'), '707': ('N', '4'), '708': ('N', '4'), '709': ('N', '4'), '710': ('N', '4'), '711': ('N', '4'), '712': ('N', '4'), '713': ('N', '4'), '714': ('N', '4'), '715': ('N', '4'), '716': ('N', '4'), '717': ('N', '4'), '718': ('N', '4'), '719': ('N', '4'), '720': ('N', '4'), '721': ('N', '4'), '722': ('N', '4'), '723': ('N', '4'), '724': ('N', '4'), '725': ('N', '4'), '726': ('N', '4'), '727': ('N', '4'), '728': ('N', '4'), '729': ('N', '4'), '730': ('N', '4'), '731': ('N', '4'), '732': ('N', '4'), '733': ('N', '4'), '734': ('N', '4'), '735': ('N', '4'), '736': ('N', '4'), '737': ('N', '4'), '738': ('N', '4'), '739': ('N', '4'), '740': ('N', '4'), '741': ('N', '4'), '742': ('N', '4'), '743': ('N', '4'), '744': ('N', '4'), '745': ('N', '4'), '746': ('N', '4'), '747': ('N', '4'), '748': ('N', '4'), '749': ('N', '4'), '750': ('N', '4'), '751': ('N', '4'), '752': ('N', '4'), '753': ('N', '4'), '754': ('N', '4'), '755': ('N', '4'), '756': ('N', '4'), '757': ('N', '4')}"
